date,season,pokemon_key,pokemon_name,rank
2026-05-06,1,0823-00,アーマーガア,5
2026-05-06,1,0450-00,カバルドン,6
2026-05-06,1,0149-00,カイリュー,7
2026-05-06,1,0094-00,ゲンガー,8
2026-05-06,1,0908-00,マスカーニャ,9
2026-05-06,1,0681-00,ギルガルド,10
2026-05-06,1,0902-00,イダイトウ (オス),11
2026-05-06,1,0212-00,ハッサム,12
2026-05-06,1,0778-00,ミミッキュ,13
2026-05-06,1,0428-00,ミミロップ,14
2026-05-06,1,0983-00,ドドゲザン,15
2026-05-06,1,0970-00,キラフロル,16
2026-05-06,1,0635-00,サザンドラ,17
2026-05-06,1,0448-00,ルカリオ,18
2026-05-06,1,0130-00,ギャラドス,19
2026-05-06,1,0479-02,ウォッシュロトム,20
2026-05-06,1,0197-00,ブラッキー,21
2026-05-06,1,0115-00,ガルーラ,22
2026-05-06,1,0655-00,マフォクシー,23
2026-05-06,1,0637-00,ウルガモス,24
2026-05-06,1,0670-05,フラエッテ (えいえん),25
2026-05-06,1,0154-00,メガニウム,26
2026-05-06,1,0658-00,ゲッコウガ,27
2026-05-06,1,0903-00,オオニューラ,28
2026-05-06,1,0003-00,フシギバナ,29
2026-05-06,1,0121-00,スターミー,30
2026-05-06,1,0036-00,ピクシー,31
2026-05-06,1,0248-00,バンギラス,32
2026-05-06,1,0700-00,ニンフィア,33
2026-05-06,1,0911-00,ラウドボーン,34
2026-05-06,1,0479-01,ヒートロトム,35
2026-05-06,1,0887-00,ドラパルト,36
2026-05-06,1,0748-00,ドヒドイデ,37
2026-05-06,1,0956-00,クエスパトラ,38
2026-05-06,1,0939-00,ハラバリー,39
2026-05-06,1,0279-00,ペリッパー,40
2026-05-06,1,0473-00,マンムー,41
2026-05-06,1,0184-00,マリルリ,42
2026-05-06,1,0937-00,ソウブレイズ,43
2026-05-06,1,0660-00,ホルード,44
2026-05-06,1,0143-00,カビゴン,45
2026-05-06,1,0395-00,エンペルト,46
2026-05-06,1,0009-00,カメックス,47
2026-05-06,1,0478-00,ユキメノコ,48
2026-05-06,1,0952-00,スコヴィラン,49
2026-05-06,1,0227-00,エアームド,50
2026-05-07,1,0445-00,ガブリアス,1
2026-05-07,1,0730-00,アシレーヌ,2
2026-05-07,1,1018-00,ブリジュラス,3
2026-05-07,1,0006-00,リザードン,4
2026-05-07,1,0823-00,アーマーガア,5
2026-05-07,1,0450-00,カバルドン,6
2026-05-07,1,0149-00,カイリュー,7
2026-05-07,1,0094-00,ゲンガー,8
2026-05-07,1,0908-00,マスカーニャ,9
2026-05-07,1,0681-00,ギルガルド,10
2026-05-07,1,0902-00,イダイトウ (オス),11
2026-05-07,1,0212-00,ハッサム,12
2026-05-07,1,0778-00,ミミッキュ,13
2026-05-07,1,0428-00,ミミロップ,14
2026-05-07,1,0983-00,ドドゲザン,15
2026-05-07,1,0970-00,キラフロル,16
2026-05-07,1,0635-00,サザンドラ,17
2026-05-07,1,0448-00,ルカリオ,18
2026-05-07,1,0130-00,ギャラドス,19
2026-05-07,1,0479-02,ウォッシュロトム,20
2026-05-07,1,0197-00,ブラッキー,21
2026-05-07,1,0115-00,ガルーラ,22
2026-05-07,1,0655-00,マフォクシー,23
2026-05-07,1,0637-00,ウルガモス,24
2026-05-07,1,0670-05,フラエッテ (えいえん),25
2026-05-07,1,0154-00,メガニウム,26
2026-05-07,1,0658-00,ゲッコウガ,27
2026-05-07,1,0903-00,オオニューラ,28
2026-05-07,1,0003-00,フシギバナ,29
2026-05-07,1,0121-00,スターミー,30
2026-05-07,1,0036-00,ピクシー,31
2026-05-07,1,0700-00,ニンフィア,32
2026-05-07,1,0248-00,バンギラス,33
2026-05-07,1,0911-00,ラウドボーン,34
2026-05-07,1,0479-01,ヒートロトム,35
2026-05-07,1,0887-00,ドラパルト,36
2026-05-07,1,0956-00,クエスパトラ,37
2026-05-07,1,0748-00,ドヒドイデ,38
2026-05-07,1,0939-00,ハラバリー,39
2026-05-07,1,0279-00,ペリッパー,40
2026-05-07,1,0473-00,マンムー,41
2026-05-07,1,0937-00,ソウブレイズ,42
2026-05-07,1,0184-00,マリルリ,43
2026-05-07,1,0660-00,ホルード,44
2026-05-07,1,0143-00,カビゴン,45
2026-05-07,1,0395-00,エンペルト,46
2026-05-07,1,0009-00,カメックス,47
2026-05-07,1,0478-00,ユキメノコ,48
2026-05-07,1,0952-00,スコヴィラン,49
2026-05-07,1,0227-00,エアームド,50
2026-05-08,1,0445-00,ガブリアス,1
2026-05-08,1,0730-00,アシレーヌ,2
2026-05-08,1,1018-00,ブリジュラス,3
2026-05-08,1,0006-00,リザードン,4
2026-05-08,1,0823-00,アーマーガア,5
2026-05-08,1,0450-00,カバルドン,6
2026-05-08,1,0149-00,カイリュー,7
2026-05-08,1,0094-00,ゲンガー,8
2026-05-08,1,0908-00,マスカーニャ,9
2026-05-08,1,0681-00,ギルガルド,10
2026-05-08,1,0902-00,イダイトウ (オス),11
2026-05-08,1,0212-00,ハッサム,12
2026-05-08,1,0778-00,ミミッキュ,13
2026-05-08,1,0428-00,ミミロップ,14
2026-05-08,1,0983-00,ドドゲザン,15
2026-05-08,1,0970-00,キラフロル,16
2026-05-08,1,0635-00,サザンドラ,17
2026-05-08,1,0448-00,ルカリオ,18
2026-05-08,1,0130-00,ギャラドス,19
2026-05-08,1,0479-02,ウォッシュロトム,20
2026-05-08,1,0115-00,ガルーラ,21
2026-05-08,1,0197-00,ブラッキー,22
2026-05-08,1,0655-00,マフォクシー,23
2026-05-08,1,0637-00,ウルガモス,24
2026-05-08,1,0670-05,フラエッテ (えいえん),25
2026-05-08,1,0154-00,メガニウム,26
2026-05-08,1,0658-00,ゲッコウガ,27
2026-05-08,1,0903-00,オオニューラ,28
2026-05-08,1,0003-00,フシギバナ,29
2026-05-08,1,0121-00,スターミー,30
2026-05-08,1,0036-00,ピクシー,31
2026-05-08,1,0700-00,ニンフィア,32
2026-05-08,1,0248-00,バンギラス,33
2026-05-08,1,0911-00,ラウドボーン,34
2026-05-08,1,0479-01,ヒートロトム,35
2026-05-08,1,0887-00,ドラパルト,36
2026-05-08,1,0956-00,クエスパトラ,37
2026-05-08,1,0748-00,ドヒドイデ,38
2026-05-08,1,0939-00,ハラバリー,39
2026-05-08,1,0279-00,ペリッパー,40
2026-05-08,1,0473-00,マンムー,41
2026-05-08,1,0937-00,ソウブレイズ,42
2026-05-08,1,0184-00,マリルリ,43
2026-05-08,1,0660-00,ホルード,44
2026-05-08,1,0143-00,カビゴン,45
2026-05-08,1,0395-00,エンペルト,46
2026-05-08,1,0009-00,カメックス,47
2026-05-08,1,0478-00,ユキメノコ,48
2026-05-08,1,0952-00,スコヴィラン,49
2026-05-08,1,0227-00,エアームド,50
2026-05-09,1,0445-00,ガブリアス,1
2026-05-09,1,0730-00,アシレーヌ,2
2026-05-09,1,1018-00,ブリジュラス,3
2026-05-09,1,0006-00,リザードン,4
2026-05-09,1,0823-00,アーマーガア,5
2026-05-09,1,0450-00,カバルドン,6
2026-05-09,1,0149-00,カイリュー,7
2026-05-09,1,0094-00,ゲンガー,8
2026-05-09,1,0908-00,マスカーニャ,9
2026-05-09,1,0681-00,ギルガルド,10
2026-05-09,1,0902-00,イダイトウ (オス),11
2026-05-09,1,0212-00,ハッサム,12
2026-05-09,1,0778-00,ミミッキュ,13
2026-05-09,1,0428-00,ミミロップ,14
2026-05-09,1,0983-00,ドドゲザン,15
2026-05-09,1,0970-00,キラフロル,16
2026-05-09,1,0635-00,サザンドラ,17
2026-05-09,1,0448-00,ルカリオ,18
2026-05-09,1,0130-00,ギャラドス,19
2026-05-09,1,0479-02,ウォッシュロトム,20
2026-05-09,1,0115-00,ガルーラ,21
2026-05-09,1,0197-00,ブラッキー,22
2026-05-09,1,0655-00,マフォクシー,23
2026-05-09,1,0637-00,ウルガモス,24
2026-05-09,1,0670-05,フラエッテ (えいえん),25
2026-05-09,1,0154-00,メガニウム,26
2026-05-09,1,0658-00,ゲッコウガ,27
2026-05-09,1,0903-00,オオニューラ,28
2026-05-09,1,0003-00,フシギバナ,29
2026-05-09,1,0121-00,スターミー,30
2026-05-09,1,0036-00,ピクシー,31
2026-05-09,1,0700-00,ニンフィア,32
2026-05-09,1,0248-00,バンギラス,33
2026-05-09,1,0911-00,ラウドボーン,34
2026-05-09,1,0479-01,ヒートロトム,35
2026-05-09,1,0887-00,ドラパルト,36
2026-05-09,1,0956-00,クエスパトラ,37
2026-05-09,1,0748-00,ドヒドイデ,38
2026-05-09,1,0939-00,ハラバリー,39
2026-05-09,1,0279-00,ペリッパー,40
2026-05-09,1,0473-00,マンムー,41
2026-05-09,1,0937-00,ソウブレイズ,42
2026-05-09,1,0184-00,マリルリ,43
2026-05-09,1,0660-00,ホルード,44
2026-05-09,1,0143-00,カビゴン,45
2026-05-09,1,0395-00,エンペルト,46
2026-05-09,1,0009-00,カメックス,47
2026-05-09,1,0478-00,ユキメノコ,48
2026-05-09,1,0227-00,エアームド,49
2026-05-09,1,0952-00,スコヴィラン,50
2026-05-10,1,0445-00,ガブリアス,1
2026-05-10,1,0730-00,アシレーヌ,2
2026-05-10,1,1018-00,ブリジュラス,3
2026-05-10,1,0006-00,リザードン,4
2026-05-10,1,0823-00,アーマーガア,5
2026-05-10,1,0450-00,カバルドン,6
2026-05-10,1,0149-00,カイリュー,7
2026-05-10,1,0094-00,ゲンガー,8
2026-05-10,1,0908-00,マスカーニャ,9
2026-05-10,1,0902-00,イダイトウ (オス),10
2026-05-10,1,0681-00,ギルガルド,11
2026-05-10,1,0212-00,ハッサム,12
2026-05-10,1,0778-00,ミミッキュ,13
2026-05-10,1,0428-00,ミミロップ,14
2026-05-10,1,0983-00,ドドゲザン,15
2026-05-10,1,0970-00,キラフロル,16
2026-05-10,1,0635-00,サザンドラ,17
2026-05-10,1,0448-00,ルカリオ,18
2026-05-10,1,0130-00,ギャラドス,19
2026-05-10,1,0479-02,ウォッシュロトム,20
2026-05-10,1,0115-00,ガルーラ,21
2026-05-10,1,0197-00,ブラッキー,22
2026-05-10,1,0637-00,ウルガモス,23
2026-05-10,1,0655-00,マフォクシー,24
2026-05-10,1,0670-05,フラエッテ (えいえん),25
2026-05-10,1,0154-00,メガニウム,26
2026-05-10,1,0658-00,ゲッコウガ,27
2026-05-10,1,0903-00,オオニューラ,28
2026-05-10,1,0003-00,フシギバナ,29
2026-05-10,1,0121-00,スターミー,30
2026-05-10,1,0036-00,ピクシー,31
2026-05-10,1,0700-00,ニンフィア,32
2026-05-10,1,0248-00,バンギラス,33
2026-05-10,1,0911-00,ラウドボーン,34
2026-05-10,1,0479-01,ヒートロトム,35
2026-05-10,1,0887-00,ドラパルト,36
2026-05-10,1,0956-00,クエスパトラ,37
2026-05-10,1,0748-00,ドヒドイデ,38
2026-05-10,1,0939-00,ハラバリー,39
2026-05-10,1,0279-00,ペリッパー,40
2026-05-10,1,0473-00,マンムー,41
2026-05-10,1,0937-00,ソウブレイズ,42
2026-05-10,1,0184-00,マリルリ,43
2026-05-10,1,0660-00,ホルード,44
2026-05-10,1,0143-00,カビゴン,45
2026-05-10,1,0395-00,エンペルト,46
2026-05-10,1,0009-00,カメックス,47
2026-05-10,1,0478-00,ユキメノコ,48
2026-05-10,1,0227-00,エアームド,49
2026-05-10,1,0952-00,スコヴィラン,50
2026-05-11,1,0445-00,ガブリアス,1
2026-05-11,1,0730-00,アシレーヌ,2
2026-05-11,1,1018-00,ブリジュラス,3
2026-05-11,1,0006-00,リザードン,4
2026-05-11,1,0823-00,アーマーガア,5
2026-05-11,1,0450-00,カバルドン,6
2026-05-11,1,0149-00,カイリュー,7
2026-05-11,1,0094-00,ゲンガー,8
2026-05-11,1,0908-00,マスカーニャ,9
2026-05-11,1,0902-00,イダイトウ (オス),10
2026-05-11,1,0681-00,ギルガルド,11
2026-05-11,1,0212-00,ハッサム,12
2026-05-11,1,0778-00,ミミッキュ,13
2026-05-11,1,0428-00,ミミロップ,14
2026-05-11,1,0970-00,キラフロル,15
2026-05-11,1,0983-00,ドドゲザン,16
2026-05-11,1,0635-00,サザンドラ,17
2026-05-11,1,0448-00,ルカリオ,18
2026-05-11,1,0130-00,ギャラドス,19
2026-05-11,1,0479-02,ウォッシュロトム,20
2026-05-11,1,0115-00,ガルーラ,21
2026-05-11,1,0197-00,ブラッキー,22
2026-05-11,1,0637-00,ウルガモス,23
2026-05-11,1,0655-00,マフォクシー,24
2026-05-11,1,0670-05,フラエッテ (えいえん),25
2026-05-11,1,0154-00,メガニウム,26
2026-05-11,1,0658-00,ゲッコウガ,27
2026-05-11,1,0903-00,オオニューラ,28
2026-05-11,1,0003-00,フシギバナ,29
2026-05-11,1,0121-00,スターミー,30
2026-05-11,1,0036-00,ピクシー,31
2026-05-11,1,0700-00,ニンフィア,32
2026-05-11,1,0248-00,バンギラス,33
2026-05-11,1,0911-00,ラウドボーン,34
2026-05-11,1,0479-01,ヒートロトム,35
2026-05-11,1,0887-00,ドラパルト,36
2026-05-11,1,0956-00,クエスパトラ,37
2026-05-11,1,0748-00,ドヒドイデ,38
2026-05-11,1,0939-00,ハラバリー,39
2026-05-11,1,0279-00,ペリッパー,40
2026-05-11,1,0473-00,マンムー,41
2026-05-11,1,0937-00,ソウブレイズ,42
2026-05-11,1,0660-00,ホルード,43
2026-05-11,1,0184-00,マリルリ,44
2026-05-11,1,0143-00,カビゴン,45
2026-05-11,1,0395-00,エンペルト,46
2026-05-11,1,0009-00,カメックス,47
2026-05-11,1,0478-00,ユキメノコ,48
2026-05-11,1,0227-00,エアームド,49
2026-05-11,1,0952-00,スコヴィラン,50
2026-05-12,1,0445-00,ガブリアス,1
2026-05-12,1,0730-00,アシレーヌ,2
2026-05-12,1,1018-00,ブリジュラス,3
2026-05-12,1,0006-00,リザードン,4
2026-05-12,1,0823-00,アーマーガア,5
2026-05-12,1,0450-00,カバルドン,6
2026-05-12,1,0149-00,カイリュー,7
2026-05-12,1,0094-00,ゲンガー,8
2026-05-12,1,0908-00,マスカーニャ,9
2026-05-12,1,0902-00,イダイトウ (オス),10
2026-05-12,1,0681-00,ギルガルド,11
2026-05-12,1,0212-00,ハッサム,12
2026-05-12,1,0428-00,ミミロップ,13
2026-05-12,1,0778-00,ミミッキュ,14
2026-05-12,1,0970-00,キラフロル,15
2026-05-12,1,0983-00,ドドゲザン,16
2026-05-12,1,0635-00,サザンドラ,17
2026-05-12,1,0448-00,ルカリオ,18
2026-05-12,1,0130-00,ギャラドス,19
2026-05-12,1,0479-02,ウォッシュロトム,20
2026-05-12,1,0115-00,ガルーラ,21
2026-05-12,1,0197-00,ブラッキー,22
2026-05-12,1,0637-00,ウルガモス,23
2026-05-12,1,0670-05,フラエッテ (えいえん),24
2026-05-12,1,0655-00,マフォクシー,25
2026-05-12,1,0154-00,メガニウム,26
2026-05-12,1,0658-00,ゲッコウガ,27
2026-05-12,1,0903-00,オオニューラ,28
2026-05-12,1,0003-00,フシギバナ,29
2026-05-12,1,0121-00,スターミー,30
2026-05-12,1,0036-00,ピクシー,31
2026-05-12,1,0700-00,ニンフィア,32
2026-05-12,1,0911-00,ラウドボーン,33
2026-05-12,1,0248-00,バンギラス,34
2026-05-12,1,0479-01,ヒートロトム,35
2026-05-12,1,0887-00,ドラパルト,36
2026-05-12,1,0956-00,クエスパトラ,37
2026-05-12,1,0748-00,ドヒドイデ,38
2026-05-12,1,0939-00,ハラバリー,39
2026-05-12,1,0279-00,ペリッパー,40
2026-05-12,1,0473-00,マンムー,41
2026-05-12,1,0937-00,ソウブレイズ,42
2026-05-12,1,0660-00,ホルード,43
2026-05-12,1,0184-00,マリルリ,44
2026-05-12,1,0143-00,カビゴン,45
2026-05-12,1,0395-00,エンペルト,46
2026-05-12,1,0009-00,カメックス,47
2026-05-12,1,0478-00,ユキメノコ,48
2026-05-12,1,0227-00,エアームド,49
2026-05-12,1,0952-00,スコヴィラン,50
2026-05-13,1,0445-00,ガブリアス,1
2026-05-13,2,0445-00,ガブリアス,1
2026-05-13,1,0730-00,アシレーヌ,2
2026-05-13,2,1018-00,ブリジュラス,2
2026-05-13,1,1018-00,ブリジュラス,3
2026-05-13,2,0730-00,アシレーヌ,3
2026-05-13,1,0006-00,リザードン,4
2026-05-13,2,0006-00,リザードン,4
2026-05-13,1,0823-00,アーマーガア,5
2026-05-13,2,0908-00,マスカーニャ,5
2026-05-13,1,0450-00,カバルドン,6
2026-05-13,2,0823-00,アーマーガア,6
2026-05-13,1,0149-00,カイリュー,7
2026-05-13,2,0902-00,イダイトウ (オス),7
2026-05-13,1,0908-00,マスカーニャ,8
2026-05-13,2,0149-00,カイリュー,8
2026-05-13,1,0094-00,ゲンガー,9
2026-05-13,2,0094-00,ゲンガー,9
2026-05-13,1,0902-00,イダイトウ (オス),10
2026-05-13,2,0450-00,カバルドン,10
2026-05-13,1,0681-00,ギルガルド,11
2026-05-13,2,0212-00,ハッサム,11
2026-05-13,1,0212-00,ハッサム,12
2026-05-13,2,0428-00,ミミロップ,12
2026-05-13,1,0428-00,ミミロップ,13
2026-05-13,2,0681-00,ギルガルド,13
2026-05-13,1,0778-00,ミミッキュ,14
2026-05-13,2,0778-00,ミミッキュ,14
2026-05-13,1,0970-00,キラフロル,15
2026-05-13,2,0970-00,キラフロル,15
2026-05-13,1,0983-00,ドドゲザン,16
2026-05-13,2,0983-00,ドドゲザン,16
2026-05-13,1,0635-00,サザンドラ,17
2026-05-13,2,0448-00,ルカリオ,17
2026-05-13,1,0448-00,ルカリオ,18
2026-05-13,2,0637-00,ウルガモス,18
2026-05-13,1,0130-00,ギャラドス,19
2026-05-13,2,0670-05,フラエッテ (えいえん),19
2026-05-13,1,0479-02,ウォッシュロトム,20
2026-05-13,2,0130-00,ギャラドス,20
2026-05-13,1,0637-00,ウルガモス,21
2026-05-13,2,0635-00,サザンドラ,21
2026-05-13,1,0197-00,ブラッキー,22
2026-05-13,2,0121-00,スターミー,22
2026-05-13,1,0115-00,ガルーラ,23
2026-05-13,2,0903-00,オオニューラ,23
2026-05-13,1,0670-05,フラエッテ (えいえん),24
2026-05-13,2,0115-00,ガルーラ,24
2026-05-13,1,0655-00,マフォクシー,25
2026-05-13,2,0197-00,ブラッキー,25
2026-05-13,1,0154-00,メガニウム,26
2026-05-13,2,0479-02,ウォッシュロトム,26
2026-05-13,1,0658-00,ゲッコウガ,27
2026-05-13,2,0655-00,マフォクシー,27
2026-05-13,1,0903-00,オオニューラ,28
2026-05-13,2,0003-00,フシギバナ,28
2026-05-13,1,0003-00,フシギバナ,29
2026-05-13,2,0658-00,ゲッコウガ,29
2026-05-13,1,0121-00,スターミー,30
2026-05-13,2,0911-00,ラウドボーン,30
2026-05-13,1,0036-00,ピクシー,31
2026-05-13,2,0154-00,メガニウム,31
2026-05-13,1,0911-00,ラウドボーン,32
2026-05-13,2,0700-00,ニンフィア,32
2026-05-13,1,0700-00,ニンフィア,33
2026-05-13,2,0939-00,ハラバリー,33
2026-05-13,1,0248-00,バンギラス,34
2026-05-13,2,0248-00,バンギラス,34
2026-05-13,1,0479-01,ヒートロトム,35
2026-05-13,2,0036-00,ピクシー,35
2026-05-13,1,0887-00,ドラパルト,36
2026-05-13,2,0479-01,ヒートロトム,36
2026-05-13,1,0956-00,クエスパトラ,37
2026-05-13,2,0752-00,オニシズクモ,37
2026-05-13,1,0748-00,ドヒドイデ,38
2026-05-13,2,0748-00,ドヒドイデ,38
2026-05-13,1,0939-00,ハラバリー,39
2026-05-13,2,0937-00,ソウブレイズ,39
2026-05-13,1,0279-00,ペリッパー,40
2026-05-13,2,0956-00,クエスパトラ,40
2026-05-13,1,0473-00,マンムー,41
2026-05-13,2,0887-00,ドラパルト,41
2026-05-13,1,0937-00,ソウブレイズ,42
2026-05-13,2,0503-01,ダイケンキ (ヒスイ),42
2026-05-13,1,0660-00,ホルード,43
2026-05-13,2,0395-00,エンペルト,43
2026-05-13,1,0184-00,マリルリ,44
2026-05-13,2,0473-00,マンムー,44
2026-05-13,1,0143-00,カビゴン,45
2026-05-13,2,0279-00,ペリッパー,45
2026-05-13,1,0395-00,エンペルト,46
2026-05-13,2,0009-00,カメックス,46
2026-05-13,1,0009-00,カメックス,47
2026-05-13,2,0584-00,バイバニラ,47
2026-05-13,1,0478-00,ユキメノコ,48
2026-05-13,2,0478-00,ユキメノコ,48
2026-05-13,1,0752-00,オニシズクモ,49
2026-05-13,2,0143-00,カビゴン,49
2026-05-13,1,0227-00,エアームド,50
2026-05-13,2,0660-00,ホルード,50
2026-05-14,2,0445-00,ガブリアス,1
2026-05-14,2,1018-00,ブリジュラス,2
2026-05-14,2,0730-00,アシレーヌ,3
2026-05-14,2,0006-00,リザードン,4
2026-05-14,2,0823-00,アーマーガア,5
2026-05-14,2,0908-00,マスカーニャ,6
2026-05-14,2,0902-00,イダイトウ (オス),7
2026-05-14,2,0450-00,カバルドン,8
2026-05-14,2,0149-00,カイリュー,9
2026-05-14,2,0094-00,ゲンガー,10
2026-05-14,2,0212-00,ハッサム,11
2026-05-14,2,0428-00,ミミロップ,12
2026-05-14,2,0681-00,ギルガルド,13
2026-05-14,2,0970-00,キラフロル,14
2026-05-14,2,0778-00,ミミッキュ,15
2026-05-14,2,0448-00,ルカリオ,16
2026-05-14,2,0637-00,ウルガモス,17
2026-05-14,2,0130-00,ギャラドス,18
2026-05-14,2,0670-05,フラエッテ (えいえん),19
2026-05-14,2,0983-00,ドドゲザン,20
2026-05-14,2,0635-00,サザンドラ,21
2026-05-14,2,0121-00,スターミー,22
2026-05-14,2,0197-00,ブラッキー,23
2026-05-14,2,0479-02,ウォッシュロトム,24
2026-05-14,2,0115-00,ガルーラ,25
2026-05-14,2,0903-00,オオニューラ,26
2026-05-14,2,0655-00,マフォクシー,27
2026-05-14,2,0003-00,フシギバナ,28
2026-05-14,2,0911-00,ラウドボーン,29
2026-05-14,2,0658-00,ゲッコウガ,30
2026-05-14,2,0154-00,メガニウム,31
2026-05-14,2,0939-00,ハラバリー,32
2026-05-14,2,0248-00,バンギラス,33
2026-05-14,2,0036-00,ピクシー,34
2026-05-14,2,0700-00,ニンフィア,35
2026-05-14,2,0503-01,ダイケンキ (ヒスイ),36
2026-05-14,2,0752-00,オニシズクモ,37
2026-05-14,2,0479-01,ヒートロトム,38
2026-05-14,2,0937-00,ソウブレイズ,39
2026-05-14,2,0956-00,クエスパトラ,40
2026-05-14,2,0473-00,マンムー,41
2026-05-14,2,0887-00,ドラパルト,42
2026-05-14,2,0009-00,カメックス,43
2026-05-14,2,0395-00,エンペルト,44
2026-05-14,2,0748-00,ドヒドイデ,45
2026-05-14,2,0279-00,ペリッパー,46
2026-05-14,2,0143-00,カビゴン,47
2026-05-14,2,0478-00,ユキメノコ,48
2026-05-14,2,0584-00,バイバニラ,49
2026-05-14,2,0475-00,エルレイド,50
2026-05-15,2,0445-00,ガブリアス,1
2026-05-15,2,1018-00,ブリジュラス,2
2026-05-15,2,0730-00,アシレーヌ,3
2026-05-15,2,0823-00,アーマーガア,4
2026-05-15,2,0006-00,リザードン,5
2026-05-15,2,0908-00,マスカーニャ,6
2026-05-15,2,0902-00,イダイトウ (オス),7
2026-05-15,2,0450-00,カバルドン,8
2026-05-15,2,0094-00,ゲンガー,9
